"lat","lon","name"
48.34,12.43,"DE|BY|Oberbayern"
49.1,16.07,"CZ|Kraj Vysočina|Vysočina Region"
46.15,20.06,"HU|Csongrád|Szeged District"
47.4,11.53,"AT|Tyrol|Tirol"
46.15,8.03,"CH|VS|Brig"
9.45,118.44,"PH|MIMAROPA|Palawan"
43.18,3.24,"FR|Occitanie|Aude"
44.08,7.12,"FR|Provence-Alpes-Côte d'Azur|Alpes-Maritimes"
40.17,44.21,"AM|Armavir Province|Arshaluys"
51.5,10.4,"DE|TH|EIC"
55.01,7.46,""
50,9.15,"DE|BY|Lower Franconia"
49.25,8.4,"DE|RP|KA"
48.33,13.21,"DE|BY|Lower Bavaria"
53.02,14,"DE|BB|gryfiński"
44.1,80.04,"KZ|Almatı oblısı|Almaty Province"
50.52,6.5,"DE|NRW|K"
51.27,5.25,"NL|NB|Bergeijk"
46.01,29.4,"UA|Odes'ka oblast|Odessa Oblast"
52.28,13.18,"DE|BB|Teltow-Fläming"
54.1,19.26,"PL|Warmińsko-Mazurskie|Warmian-Masurian Voivodeship"
50.08,10.21,"DE|BY|Unterfranken"
51.27,9.25,"DE|HE|KS"
32.16,48.26,"IR|Khuzestan Province|Hamzeh"
49.48,10.13,"DE|BY|Mittelfranken"
53.1,12.13,"DE|BB|Prignitz"
43.25,6.45,"FR|Provence-Alpes-Côte d'Azur|Var"
53.08,9.21,"DE|NDS|Rotenburg (Wümme)"
50.48,12.38,"DE|SN|V"
50.48,10.13,"DE|BY|Unterfranken"
51.14,11.35,"DE|TH|SÖM"
51.33,43.09,"RU|Saratov Oblast|Balashovsky District"
51.14,6.3,"DE|NRW|K"
48.18,11.18,"DE|BY|Upper Bavaria"
60,15.12,"SE|Dalarna County|Dalarnas län"
38.16,140.54,"JP|Miyagi|Shibata District"
56.01,11.17,"DK|Sjællands Odde"
44.33,18.42,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
57.46,10.39,"DK|North Denmark Region|Frederikshavn Municipality"
49.24,11.07,"DE|BY|Mittelfranken"
52.5,7.06,"DE|NDS|Grafschaft Bentheim"
47.16,7.47,"CH|BE|Seeland District"
51.3,11.21,"DE|TH|Kyffhäuserkreis"
47.58,12.21,"AT|Tirol|Tyrol"
47.58,12.46,"AT|Tyrol|Tirol"
50.25,7.56,"DE|RP|Rhein-Hunsrück-Kreis"
53.49,12.07,"DE|MV|PCH"
57.58,20.11,""
1.22,103.59,""
46.48,10.16,"IT|Lombardia|Lombardy"
51.44,7.12,"DE|NRW|Düsseldorf"
49.5,11.37,"DE|BY|Mittelfranken"
47.25,6.56,"FR|Bourgogne-Franche-Comté|Doubs"
47.01,28.59,"MD|Ialoveni District|Ulmu"
54.55,8.21,""
28.25,34.35,"EG|South Sinai Governorate|Dahab"
48.26,0.06,"FR|Pays de la Loire|Sarthe"
45.26,9.17,"IT|Lombardia|Lombardy"
51.13,7.07,"DE|NRW|Düsseldorf"
4.24,18.31,"CF|Lobaye|mbaiki"
53.3,50.09,"RU|Samarskaya oblast'|Samara Oblast"
51.46,13.11,"DE|SN|Nordsachsen"
52.54,8.07,"DE|NDS|VEC"
57.54,34.03,"RU|Tverskaya oblast'|Tver Oblast"
73.3,80.24,"RU"
53.13,12.14,"DE|BB|Prignitz"
52.37,10.04,"DE|NDS|Region Hannover"
58,6.42,"NO|Agder|Farsund Municipality"
48.29,8.57,"DE|BW|Freiburg"
8.29,124.38,"PH|Northern Mindanao|Lanao del Norte"
60.27,26.13,"FI|Uusimaa|Loviisa sub-region"
54.25,9.59,"DE|SH|Kreis Rendsburg-Eckernförde"
61.1,28.45,"FI|South Karelia|Lappeenranta"
51.29,7.16,"DE|NRW|Düsseldorf"
45.24,6.38,"FR|Auvergne-Rhône-Alpes|Savoie"
50.37,7.02,"DE|RP|Mayen-Koblenz"
43.33,10.18,"IT"
50.37,13.29,"CZ|Ústí nad Labem Region|Ústecký kraj"
33.49,35.29,"LB|South Governorate|Saida"
12.35,122.17,"PH|MIMAROPA|Romblon"
48.44,2.24,"FR|IDF|Essonne"
46.49,9.51,"CH|GR|Viamala"
49,9.09,"DE|BW|Süd"
47.32,8.14,"CH|AG|Kulm"
49,13.09,"DE|BY|Niederbayern"
47.34,7.53,"CH|JU|Delémont District"
50.55,13.43,"CZ|Ústecký kraj|Ústí nad Labem Region"
50.42,7.09,"DE|RP|Landkreis Ahrweiler"
59.22,143.12,"RU"
42.45,6.31,""
52.2,10.4,"DE|NDS|Kreisfreie Stadt Salzgitter"
47.05,6.48,"FR|Bourgogne-Franche-Comté|Doubs"
50.47,8.57,"DE|HE|GI"
50.38,6.43,"DE|NRW|K"
50.38,6.18,"BE|Région Wallonne|Wallonia"
50.38,11.11,"DE|TH|Upper Franconia"
50.38,11.36,"DE|BY|Oberfranken"
50.38,8.11,"DE|HE|GI"
49.13,11.11,"DE|BY|Middle Franconia"
10.19,123.59,"PH|Central Visayas|Cebu"
49.37,6.13,"FR|Grand Est|Moselle"
49.37,7.38,"DE|RP|KUS"
48.04,10.54,"DE|BY|Schwaben"
48.04,10.29,"DE|BY|Swabia"
50.56,6.49,"DE|NRW|K"
52.44,11.43,"DE|SA|Altmarkkreis Salzwedel"
51.31,6.49,"DE|NRW|Düsseldorf"
50.29,10.04,"DE|BY|Unterfranken"
48.49,12.51,"DE|BY|Niederbayern"
51.04,13.04,"DE|SN|Mittelsachsen"
51.12,14.01,"DE|SN|BZ"
49.56,7.49,"DE|RP|KUS"
51.31,10.48,"DE|TH|Unstrut-Hainich-Kreis"
50.24,30.27,"UA|Kyivs'ka oblast|Kyiv Oblast"
35.19,40.09,"SY|Dayr az-Zawr|Deir Ez-Zor Governorate"
48.06,9.23,"DE|BW|TÜ"
49.56,15.23,"CZ|Kraj Vysočina|Vysočina Region"
35.31,27.15,"GR|Karpathos"
51.19,7.34,"DE|NRW|K"
54.31,23.21,"LT|Marijampolė County|Marijampolės apskr."
51.19,13.43,"DE|SN|MEI"
47.54,9.54,"CH|SG|Rorschach District"
48.4,8.16,"DE|BW|Freiburg"
39.06,117.1,"CN|Tian Jin Shi|Tianjin"
52.45,13.12,"DE|BE|Kreisfreie Stadt Berlin"
31.21,69.28,"PK|Balochistan|Killa Saifullah"
12.03,24.53,"SD|Janub Darfur|Nyala"
50.32,12.36,"DE|SN|V"
47.55,9.43,"CH|TG|Arbon District"
49.2,10.37,"DE|BY|Mittelfranken"
46.3,7.34,"CH|VS|Sion"
63.26,19.41,"SE"
49.34,6.28,"FR|Grand Est|Moselle"
25.48,21.08,"LY|Kufra District"
51.22,10.54,"DE|TH|Unstrut-Hainich-Kreis"
47.28,10.06,"AT|Vorarlberg|Bregenz District"
58.15,17.01,"SE|Östergötland County|Häradskär"
54.22,13.29,"DE|MV|Vorpommern-Rügen"
47.31,11.42,"AT|Tirol|Tyrol"
49.29,12.01,"DE|BY|Upper Palatinate"
50.04,9.01,"DE|HE|DA"
50.36,12.23,"DE|SN|V"
49.4,11.13,"DE|BY|Middle Franconia"
30.32,117.03,"CN|An Hui Sheng|Anhui"
47.29,13.51,"AT|Salzburg|St. Johann im Pongau"
54.28,9.31,"DE|SH|Aabenraa Kommune"
47.22,12.54,"AT|Salzburg|Zell am See"
37.28,15.03,"IT|Sicilia|Sicily"
49.45,9.59,"DE|BW|Süd"
64,7,""
51.09,12.28,"DE|SA|BLK"
12.57,77.38,"IN|KA|Ramanagara"
53.15,50.27,"RU|Samarskaya oblast'|Samara Oblast"
49.51,10.3,"DE|BY|Mittelfranken"
49.43,9.06,"DE|BW|KA"
49.45,6.42,"FR|Grand Est|Moselle"
50.03,7.53,"DE|RP|Rhein-Hunsrück-Kreis"
61,4,""
48.09,9.28,"DE|BW|TÜ"
61,16,"SE|Dalarna County|Dalarnas län"
51.2,7.17,"DE|NRW|Düsseldorf"
52.41,8.29,"DE|NDS|OS"
58,11,"SE"
25.2,110.18,"CN|Guang Xi Zhuang Zu Zi Zhi Qu|Guangxi"
48.39,11.48,"DE|BY|Oberbayern"
42.46,10.24,"IT"
43.21,17.48,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
51.56,14.42,"DE|BB|Spree-Neiße"
52,3,""
47.46,8.49,"CH|ZH|Dielsdorf District"
49,12.5,"DE|BY|Lower Bavaria"
53.56,10.42,"DE|SH|Herzogtum Lauenburg"
47.47,10.26,"DE|BY|Schwaben"
47.5,11.25,"DE|BY|Oberbayern"
50.51,12.27,"DE|SN|V"
49.58,11.31,"DE|BY|Mittelfranken"
53.56,7.46,"DE|NDS|WTM"
49.53,11.53,"DE|BY|Mittelfranken"
65.33,22.08,"SE"
50.21,12.24,"CZ|Karlovarský kraj|Karlovy Vary Region"
50.21,9.49,"DE|HE|DA"
48.41,6.13,"FR|Grand Est|Meurthe-et-Moselle"
49.26,6.51,"FR|Grand Est|Moselle"
52.33,7.53,"DE|NRW|MS"
40.38,87.42,"CN|Xinjiang|Bayingolin Mongol Autonomous Prefecture"
49.23,8.48,"DE|BW|KA"
47.43,10.53,"AT|Tirol|Tyrol"
11,29.43,"SD|South Kordofan|Kadugli"
47.43,12.28,"AT|Tirol|Tyrol"
54.41,13.26,"DE|MV|Vorpommern-Rügen"
37,12,"IT"
48.36,11.17,"DE|BY|Upper Bavaria"
37,24,"GR"
37,27,"GR|Decentralized Administration of the Aegean|Southern Aegean"
46.52,15.54,"SI|Ruše|Municipality of Ruše"
37,35.25,"TR|Seyhan|Adana"
54.48,9.23,"DE|SH|Nordfriesland"
54.42,20.37,"RU|Kaliningradskaya oblast'|Kaliningrad Oblast"
47.08,9.31,"CH|SG|Sarganserland District"
44.1,9.45,""
50.3,9.56,"DE|HE|DA"
45.52,9.04,"IT|Lombardy|Lombardia"
35.33,139.46,"JP|Kanagawa|Fujisawa"
51.42,9.31,"DE|HE|KS"
47.08,7.03,"CH|NE|Enges"
42.27,18.33,"HR|Dubrovnik-Neretva County|Konavle"
50,7.36,"DE|RP|Rhein-Hunsrück-Kreis"
48.55,11.31,"DE|BY|Oberbayern"
54.05,9.56,"DE|SH|Steinburg"
46.45,12.25,"IT|Veneto|BL"
51.27,6.16,"DE|NRW|Düsseldorf"
48.02,12.32,"DE|BY|Oberbayern"
35.42,22.31,""
49.52,7.41,"DE|RP|KUS"
47,10.47,"AT|Tirol|Tyrol"
6.49,79.53,""
50.13,11.49,"DE|BY|Oberfranken"
53.1,11.45,"DE|BB|Prignitz"
23.58,32.47,"EG|Aswan Governorate|Abo Simbel Desert"
50.48,6.1,"BE|Région Wallonne|Wallonia"
39.45,23,"GR|Decentralized Administration of Thessaly and Central Greece|Thessalia"
25.27,81.44,"IN|UP|Kaushambi"
48.37,8.39,"DE|BW|KA"
53.44,12.56,"DE|MV|Mecklenburgische Seenplatte"
44.33,26.06,"RO|IF|Comuna Jilava"
33.55,8.06,"TN|Kebili|Tozeur"
50.05,11.53,"DE|BY|Oberfranken"
51.3,6.14,"NL|LI|Venlo"
51.44,8.56,"DE|NRW|Arnsberg"
51.44,11.31,"DE|SA|Mansfeld-Südharz"
51.44,10.56,"DE|TH|NDH"
51.44,10.31,"DE|TH|EIC"
47.07,7.37,"CH|BE|Seeland District"
31.34,25.07,"EG|LY|Matrouh Governorate"
48.17,8.53,"DE|BW|Freiburg"
53.3,8.03,"DE|NDS|Ammerland"
59.45,19.25,"SE"
51.57,9.24,"DE|NRW|Detmold"
51.13,7.23,"DE|NRW|K"
49.27,9.29,"DE|BW|Süd"
59.42,16.06,"SE|Västmanlands län|Västmanland County"
52.57,13.49,"DE|BE|BAR"
52.54,30.03,"BY|Homieĺskaja voblasć|Gomel Region"
48.2,12.5,"DE|BY|Oberbayern"
54.38,25.17,"LT|Vilnius County|Vilniaus apskr."
54.38,9.21,"DE|SH|Aabenraa Kommune"
51.2,14.5,"DE|SN|BZ"
40.5,44.26,"AM|Aragatsotn Province|Aragats"
58.35,16.09,"SE|Östergötlands län|Östergötland County"
46.31,6.4,"FR|Auvergne-Rhône-Alpes|Haute-Savoie"
50.54,4.32,"BE|Wallonia|Région Wallonne"
44.04,17.28,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
61.09,7.08,"NO|Vestland|Lærdal Municipality"
45.54,6.07,"FR|Auvergne-Rhône-Alpes|Savoie"
50.19,10.53,"DE|BY|Unterfranken"
50.19,11.53,"DE|BY|Oberfranken"
54.27,9.51,"DE|SH|Kreis Rendsburg-Eckernförde"
50.19,9.53,"DE|BY|Unterfranken"
45.31,25.35,"RO|DB|Moroeni"
47.34,7.44,"CH|JU|Delémont District"
50.19,7.14,"DE|RP|Cochem-Zell"
17.4,54.02,"OM|Dhofar Governorate|محافظة ظفار"
47.45,8.19,"CH|AG|Brugg"
53.27,8.01,"DE|NDS|Ammerland"
55.31,8.33,"DK|Fanø"
51.52,13.26,"DE|BB|Elbe-Elster"
53.32,11.46,"DE|MV|PCH"
17.57,102.34,"TH|จ.อุดรธานี|Amphoe Ban Phue"
51.34,21.32,"PL|Masovian Voivodeship|Mazowieckie"
44.05,6.14,"FR|Provence-Alpes-Côte d'Azur|Alpes-de-Haute-Provence"
50.2,10.47,"DE|BY|Unterfranken"
52.29,7.18,"DE|NDS|County of Bentheim"
49.09,11.41,"DE|BY|Oberpfalz"
48.34,12.16,"DE|BY|Upper Bavaria"
48.34,10.41,"DE|BY|Swabia"
57.4,18.21,"SE|Gotlands län|Gotland County"
43.48,7.46,""
43.47,87.37,"CN|Xin Jiang Wei Wu Er Zi Zhi Qu|Xinjiang"
48.04,9.11,"DE|BW|TÜ"
4.13,100.42,""
41.22,48.31,"AZ|Quba|Qırızdəhnə"
50.56,10.3,"DE|TH|Lower Franconia"
51.31,12.55,"DE|SN|Leipzig"
49.56,6.15,"LU|Luxembourg|Hesperange"
51.15,51.17,"KZ|Batıs Qazaqstan oblısı|West Kazakhstan Province"
44.32,11.18,"IT|Emilia-Romagna|BO"
49.56,12.05,"DE|BY|Oberpfalz"
54.18,30.57,"BY|Mogilev Region|Škloŭski rajon"
52.28,9.41,"DE|NDS|Detmold"
49.32,10.43,"DE|BY|Mittelfranken"
51.51,12.15,"DE|SA|Saalekreis"
49.2,7.22,"DE|SL|Saarpfalz-Kreis"
50.32,8.43,"DE|HE|DA"
37.11,15.08,"IT|Sicilia|Sicily"
30.42,111.18,"CN|Hu Bei Sheng|Hubei"
51.43,14.16,"DE|SN|BZ"
51.43,11.41,"DE|SA|Landkreis Mansfeld-Südharz"
51.43,10.16,"DE|TH|EIC"
59.56,20.54,"AX|Ålands skärgård|Kökar"
49.59,11.38,"DE|BY|Mittelfranken"
50.09,6.19,"DE|RP|Eifelkreis Bitburg-Prüm"
53.41,9.39,"DE|NDS|STD"
57.06,9.52,"DK|North Denmark Region|Jammerbugt Municipality"
59.36,14.3,"SE|Värmlands län|Varmland County"
51.14,7.04,"DE|NRW|Düsseldorf"
51.14,12.33,"DE|SN|Leipzig"
51.14,11.33,"DE|TH|SÖM"
51.22,9.36,"DE|HE|KS"
51.14,8.58,"DE|NRW|Arnsberg"
48.47,12.11,"DE|BY|Niederbayern"
44.53,18.26,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
61.56,9.52,"NO|Innlandet|Nord-Fron Municipality"
54.11,12.05,"DE|MV|Kreisfreie Stadt Rostock"
51.11,7.15,"DE|NRW|K"
34.39,133.55,"JP|Okayama|Kasaoka"
56.43,8.13,"DK|Central Denmark Region|Lemvig Municipality"
49.4,6.35,"FR|Grand Est|Moselle"
50.4,10.45,"DE|TH|BY"
53.06,11.52,"DE|BB|Prignitz"
53.06,13.02,"DE|BB|Ostprignitz-Ruppin"
52.18,13.38,"DE|BB|Teltow-Fläming"
47.36,11.05,"AT|Tirol|Tyrol"
26.16,50.09,"SA|Eastern Province|Dammam"
50.01,6.56,"DE|RP|Eifelkreis Bitburg-Prüm"
34.43,10.41,"TN|Sfax|Mahres"
50.33,7.58,"DE|RP|Kreisfreie Stadt Koblenz"
50.58,6.58,"DE|NRW|K"
48.53,9.38,"DE|BW|TÜ"
50.01,11.12,"DE|BY|Oberfranken"
50.01,9.37,"DE|BY|Unterfranken"
54.15,11.45,"DE|MV|Rostock"
7.53,98.24,"TH|จ.ภูเก็ต|Mueang Phuket District"
51.28,6.44,"DE|NRW|Düsseldorf"
51.18,7.19,"DE|NRW|Düsseldorf"
51.09,7.05,"DE|NRW|K"
51.28,7.44,"DE|NRW|Arnsberg"
50.14,4.4,"BE|Région Wallonne|Wallonia"
52.08,8.41,"DE|NRW|Detmold"
50.16,9.11,"DE|HE|DA"
51.48,13.58,"DE|BB|Elbe-Elster"
51.1,7.29,"DE|NRW|K"
51.48,11.08,"DE|SA|Landkreis Mansfeld-Südharz"
51.48,9.33,"DE|HE|KS"
51.1,11.08,"DE|TH|SÖM"
51.1,10.58,"DE|TH|Unstrut-Hainich-Kreis"
53.23,7.04,"NL|GR|Oldambt"
47.52,12.39,"AT|Tirol|Tyrol"
40.51,25.55,"GR|Evros"
47.52,8.14,"CH|AG|Brugg District"
53.5,12.57,"DE|MV|Mecklenburgische Seenplatte"
49.14,10.3,"DE|BY|Mittelfranken"
51.25,7.41,"DE|NRW|Arnsberg"
52.14,10.55,"DE|NDS|WF"
9.15,7,"NG|Federal Capital Territory|Gwagwalada"
40.37,0.35,"ES|VC|CS"
49,9.07,"DE|BW|Süd"
49.15,8.17,"DE|RP|Südliche Weinstraße"
46.11,9.52,"IT|Lombardia|Lombardy"
50.55,8.41,"DE|HE|GI"
51.52,0.22,"GB|England|Greater London"
46,18.14,"HU|Baranya|Pécs District"
49.3,11.16,"DE|BY|Mittelfranken"
36.17,23.01,"GR|Decentralized Administration of Attica|Attica"
50.42,10.41,"DE|TH|Lower Franconia"
49.33,9.38,"DE|BW|Süd"
49.17,10.16,"DE|BW|Süd"
49.58,8.13,"DE|RP|Landkreis Bad Dürkheim"
47.13,8.56,"CH|ZG|Zug"
51.01,6.42,"DE|NRW|K"
54.3,10.16,"DE|SH|Kiel"
50.21,9.31,"DE|HE|DA"
49.46,8.31,"DE|RP|Rhein-Pfalz-Kreis"
57.24,15.49,"SE|Jönköpings län|Jonkoping County"
41.4,26.34,"GR|Decentralized Administration of Macedonia and Thrace|East Macedonia and Thrace"
63.5,23.08,"FI|Ostrobothnia|Jakobstad sub-region"
50.1,6.4,"DE|RP|Eifelkreis Bitburg-Prüm"
49.46,7.03,"DE|SL|Landkreis St. Wendel"
49.18,13.1,"DE|BY|Oberpfalz"
52.35,11.05,"DE|NDS|HE"
31.3,65.51,"AF|Kandahar|Panjwai"
24.14,55.47,"AE|Abu Dhabi|Eastern Region"
50.24,11.49,"DE|BY|Oberfranken"
54.5,14.04,""
49.44,7.08,"DE|SL|Landkreis St. Wendel"
51.12,7.12,"DE|NRW|K"
47.08,12.38,"AT|Tyrol|Tirol"
40.46,107.24,"CN|Nei Meng Gu Zi Zhi Qu|Inner Mongolia"
47.08,9.13,"CH|GL|Glarus"
53.39,7.26,"DE|NDS|Emden"
54.19,8.41,"DE"
46.45,7.16,"CH|VD|Riviera-Pays-d'Enhaut"
52.25,14.04,"DE|BB|Oder-Spree"
51.5,7.02,"DE|NRW|Düsseldorf"
49.05,11.13,"DE|BY|Middle Franconia"
53.02,14.14,"DE|BB|gryfiński"
47.41,9.11,"CH|SG|District de Wil"
51.42,11.13,"DE|TH|SA"
51.55,143.08,"RU|Sakhalin Oblast|Noglikskii"
50,6.27,"DE|RP|Eifelkreis Bitburg-Prüm"
36.43,3.15,"DZ|Wilaya de Blida|Blida Province"
48.5,11.29,"DE|BY|Oberbayern"
50.44,8.16,"DE|HE|GI"
48.58,9.1,"DE|BW|TÜ"
48.58,8.35,"DE|BW|KA"
49.52,9.14,"DE|BW|KA"
49.52,8.14,"DE|RP|Bad Dürkheim"
50.08,9.1,"DE|BY|Unterfranken"
35.33,45.27,"IQ|Sulaymaniyah Governorate|Sulaymaniyah"
53.08,16.45,"PL|Wielkopolskie|Greater Poland Voivodeship"
45.13,7.39,"IT|Piedmont|Piemonte"
50.35,10.52,"DE|BY|Unterfranken"
52.12,8.21,"DE|NDS|Detmold"
37.37,78.17,"CN|Xinjiang|Hotan Prefecture"
32.02,35.44,"Tomer"
53.38,9.06,"DE|NDS|Rotenburg (Wümme)"
50.04,10.49,"DE|BY|Lower Franconia"
42.06,19.05,"ME|Bar Municipality|Bar"
50.49,20.42,"PL|Świętokrzyskie Voivodeship|Świętokrzyskie"
50.04,6.37,"DE|RP|Bitburg-Prüm"
54,11.26,"DE|MV|NWM"
50.05,8.35,"DE|HE|DA"
53.25,14.01,"DE|BB|UM"
51.17,8.35,"DE|NRW|Arnsberg"
47.23,8.05,"CH|LU|Sursee"
47.29,8.24,"CH|AG|Lenzburg District"
48.3,8.1,"DE|BW|Freiburg"
47.49,13.43,"AT|Salzburg|Hallein District"
50.25,9.01,"DE|HE|DA"
49.42,8.1,"DE|RP|Landkreis Bad Dürkheim"
49.42,11.1,"DE|BY|Middle Franconia"
52.02,12.36,"DE|SA|WB"
48.17,8.35,"DE|BW|Freiburg"
44.44,33.39,"UA"
37.3,129.08,"KR|Gangwon-do|Samcheok-si"
53.3,9.1,"DE|NDS|Rotenburg (Wümme)"
53.07,13.31,"DE|BB|Oberhavel"
37.2,127.57,"KR|Gyeonggi-do|Yeoju-gun"
51.13,6.39,"DE|NRW|Düsseldorf"
48.52,8.11,"DE|BW|Freiburg"
49.45,8.07,"DE|RP|Landkreis Bad Dürkheim"
8.59,38.48,"ET|ኦሮሚያ|Oromia"
44.25,8.51,"IT|Liguria|SV"
49.27,12.11,"DE|BY|Upper Palatinate"
51.2,10.32,"DE|TH|Unstrut-Hainich-Kreis"
51.47,9.24,"DE|HE|KS"
39.54,3.06,"ES|IB|PM"
35.09,33.17,"CY|Nicosia|Meniko"
53.13,63.37,"KZ|Qostanaý oblısı|Kostanay Province"
51.47,7.37,"DE|NRW|Arnsberg"
53.13,10.28,"DE|NDS|LG"
32.09,36.17,"JO|Zarqa Governorate|Zarqa Qasabah District"
52.19,8.1,"DE|NDS|MS"
52.22,9.49,"DE|NDS|Hameln-Pyrmont"
50.37,6.59,"DE|RP|K"
47.48,10.02,"AT|Vorarlberg|Bregenz District"
50.37,9.43,"DE|HE|DA"
50.06,14.15,"CZ|Central Bohemian Region|Středočeský kraj"
50.06,9.15,"DE|BY|Lower Franconia"
35.56,64.46,"AF|Faryab|Qaysar"
46.44,12.13,"IT|Veneto|BL"
50.19,9.1,"DE|HE|DA"
50.19,10.1,"DE|BY|Unterfranken"
50.19,7.3,"DE|RP|Cochem-Zell"
58.45,10.29,""
39.28,75.59,"CN|Xin Jiang Wei Wu Er Zi Zhi Qu|Xinjiang"
51.01,7,"DE|NRW|K"
45.22,6.37,"FR|Auvergne-Rhône-Alpes|Savoie"
47.05,15.35,"AT|Styria|Steiermark"
46.55,19.45,"HU|Bács-Kiskun|Kiskőrös District"
52.4,7.29,"DE|NDS|MS"
50.51,8,"DE|HE|GI"
50.51,12.25,"DE|SN|V"
48.01,7.5,"FR|Grand Est|Haut-Rhin"
46.55,7.3,"CH|BE|Obersimmental"
52.09,8.48,"DE|NRW|Detmold"
51.34,14.23,"DE|SN|BZ"
48.22,12.46,"DE|BY|Oberbayern"
24.26,54.28,"AE|Abu Dhabi"
48.22,8.46,"DE|BW|Freiburg"
48.22,10.46,"DE|BY|Schwaben"
50.2,30.58,"UA|Kyivs'ka oblast|Kyiv Oblast"
54.41,9.49,"DE|SH|Aabenraa Kommune"
59.11,17.55,"SE|Stockholm County|Stockholms län"
52.16,133.59,"RU|Khabarovsk Krai|Khabarovskiy kray"
57.4,12.3,"SE|Hallands län|Halland County"
46.06,11.09,"IT|Trentino-Alto Adige|Trentino-South Tyrol"
49.54,9.43,"DE|BW|KA"
6.35,3.2,"NG|LA|Lagos"
51.04,7.34,"DE|NRW|K"
50.56,8.12,"DE|RP|GI"
48.4,12.05,"DE|BY|Upper Bavaria"
46.36,13.4,"IT|Friuli-Venezia Giulia|UD"
51.51,10.22,"DE|NDS|GÖ"
47.26,10.25,"AT|Tyrol|Tirol"
37.54,127.44,"KR|Gyeonggi-do|Yangpyeong-gun"
27.09,33.43,"EG|Red Sea Governorate|Hurghada"
48.47,44.22,"RU|Volgogradskaya oblast'|Volgograd Oblast"
49.2,11.01,"DE|BY|Mittelfranken"
50.45,9.01,"DE|HE|DA"
39.04,26.36,"GR|Decentralized Administration of the Aegean|North Aegean Region"
48.47,10.43,"DE|BY|Swabia"
41.26,76,"KG|Naryn Region|Naryn District"
47.28,15.2,"AT|Steiermark|Styria"
49.39,11.15,"DE|BY|Mittelfranken"
49.39,31.05,"UA|Cherkas'ka oblast|Cherkasy Oblast"
43.03,141.2,"JP|Hokkaido|Sapporo"
54.22,15.43,"PL|West Pomeranian Voivodeship|Kołobrzeg County"
51.06,11.09,"DE|TH|SÖM"
49.31,8.34,"DE|RP|KA"
54.06,13.09,"DE|MV|Vorpommern-Rügen"
48.15,11.27,"DE|BY|Upper Bavaria"
47.36,7.31,"CH|JU|Delémont District"
64.58,17.42,"SE|Västerbottens län|Västerbotten County"
59.39,17.55,"SE|Stockholms län|Stockholm County"
49.4,7.01,"DE|SL|Neunkirchen"
41.02,57.46,"TM|Daşoguz Region|Daşoguz welaýaty"
46.46,8.16,"CH|VS|Goms"
51.26,3.36,"BE|Vlaams Gewest|Flanders"
52.18,7.1,"DE|NRW|MS"
53.59,11.42,"DE|MV|Schwerin"
48.53,12.45,"DE|BY|Niederbayern"
50.01,15.44,"CZ|Pardubický kraj|Pardubice Region"
54.15,13.02,"DE|MV|Vorpommern-Rügen"
51.09,8.17,"DE|NRW|Arnsberg"
40.49,140.46,"JP|Aomori|Hirosaki"
50.03,8.2,"DE|RP|DA"
51.46,8.16,"DE|NRW|Arnsberg"
46.39,8.37,"IT|Piedmont|VB"
49.51,8.19,"DE|RP|Bad Dürkheim"
68.28,17.3,"NO|Nordland|Narvik Municipality"
50.14,7.56,"DE|RP|Rhein-Hunsrück-Kreis"
49.21,9.16,"DE|BW|Süd"
53.35,8.15,"DE|NDS|Friesland"
48.23,11.15,"DE|BY|Oberbayern"
51.1,10.15,"DE|HE|KS"
53.36,6.42,"NL|GR|Het Hogeland"
49.14,6.56,"FR|Grand Est|Moselle"
37.47,4.59,""
48.39,11.37,"DE|BY|Oberbayern"
53.16,12.43,"DE|BB|Ostprignitz-Ruppin"
59.21,17.57,"SE|Stockholm County|Stockholms län"
51.25,12.14,"DE|SA|BLK"
61.18,14.42,"SE|Dalarnas län|Dalarna County"
51.25,9.39,"DE|HE|KS"
51.25,8.39,"DE|NRW|Arnsberg"
42.28,76.11,"KG|Issyk-Kul Region|Tong"
50.5,8.39,"DE|HE|GI"
48.11,7.42,"FR|Grand Est|Haut-Rhin"
39.18,16.15,"IT|Calabria|CS"
47.46,12.38,"AT|Tyrol|Tirol"
47.5,12.39,"AT|Tirol|Tyrol"
48.05,20.46,"HU|Heves County|Eger District"
46.11,6.42,"FR|Auvergne-Rhône-Alpes|Haute-Savoie"
51.08,13.45,"DE|SN|MEI"
48.28,15.42,"AT|Lower Austria|Niederösterreich"
65.58,29.11,"FI|Northern Ostrobothnia|Koillismaa"
51.03,9.42,"DE|HE|KS"
50.38,6.33,"BE|Région Wallonne|Wallonia"
50.38,5.33,"BE|Région Wallonne|Wallonia"
49.13,6.58,"FR|Grand Est|Moselle"
57.24,15.06,"SE|Jönköpings län|Jonkoping County"
52.58,13.2,"DE|BE|Kreisfreie Stadt Berlin"
36.11,12.34,""
52.33,7.1,"DE|NDS|Grafschaft Bentheim"
50.1,7.56,"DE|RP|Rhein-Hunsrück-Kreis"
47.42,7.35,"CH|JU|Delémont"
51.39,13.34,"DE|SN|MEI"
